setting,model_slug,model_name,lang,acc,sample_count,result_path,result_mtime_ns,display_model,model_rank
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,albanian,0.647912885662432,551,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,arabic,0.5579710144927537,552,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,armenian,0.3836363636363636,550,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,azerbaijani,0.4416058394160584,548,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,basque,0.366,500,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,belarusian,0.3054545454545455,550,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,bengali,0.4142335766423358,548,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,bulgarian,0.64,550,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,chinese,0.5596330275229358,545,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,croatian,0.6672727272727272,550,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,dutch,0.6206896551724138,551,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,estonian,0.42857142857142855,224,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,finnish,0.4537205081669691,551,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,french,0.594272076372315,419,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,georgian,0.508,500,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,german,0.5323741007194245,139,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,greek,0.46195652173913043,552,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,hebrew,0.5963636363636363,550,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,hindi,0.5173674588665448,547,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,hungarian,0.5327272727272727,550,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,indonesian,0.5927272727272728,550,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,italian,0.7062043795620438,548,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,japanese,0.6167664670658682,501,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,kazakh,0.432,500,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,korean,0.534,500,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,lithuanian,0.49625468164794007,534,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,malay,0.5508982035928144,501,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,malayalam,0.40083507306889354,479,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,nepali,0.424,500,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,north macedonian,0.7223230490018149,551,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,persian,0.42883211678832117,548,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,polish,0.5766423357664233,548,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,portuguese,0.5952813067150635,551,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,russian,0.5597826086956522,552,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,serbian,0.6454545454545455,550,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,spanish,0.649090909090909,550,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,tagalog,0.69,500,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,tamil,0.4109090909090909,550,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,telugu,0.3759124087591241,548,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,turkish,0.6532846715328468,548,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,ukrainian,0.5672727272727273,550,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,urdu,0.3806818181818182,352,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,uzbek,0.3992740471869328,551,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,llama318binstr,meta-llama/Llama-3.1-8B-Instruct,vietnamese,0.5781818181818181,550,results_2026-05-23T00-25-01.471265.json,1779495901481006190,Llama-3.1-8B-Instruct,4
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,albanian,0.3176043557168784,551,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,arabic,0.35144927536231885,552,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,armenian,0.2545454545454545,550,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,azerbaijani,0.291970802919708,548,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,basque,0.29,500,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,belarusian,0.24545454545454545,550,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,bengali,0.28832116788321166,548,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,bulgarian,0.3709090909090909,550,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,chinese,0.3651376146788991,545,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,croatian,0.3781818181818182,550,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,dutch,0.4192377495462795,551,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,estonian,0.28125,224,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,finnish,0.308529945553539,551,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,french,0.4606205250596659,419,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,georgian,0.248,500,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,german,0.3237410071942446,139,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,greek,0.29347826086956524,552,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,hebrew,0.42363636363636364,550,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,hindi,0.35283363802559414,547,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,hungarian,0.24727272727272728,550,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,indonesian,0.42727272727272725,550,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,italian,0.4215328467153285,548,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,japanese,0.3532934131736527,501,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,kazakh,0.278,500,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,korean,0.304,500,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,lithuanian,0.2902621722846442,534,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,malay,0.3652694610778443,501,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,malayalam,0.33402922755741127,479,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,nepali,0.27,500,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,north macedonian,0.36116152450090744,551,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,persian,0.3193430656934307,548,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,polish,0.3029197080291971,548,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,portuguese,0.4664246823956443,551,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,russian,0.35507246376811596,552,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,serbian,0.30727272727272725,550,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,spanish,0.4509090909090909,550,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,tagalog,0.584,500,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,tamil,0.3109090909090909,550,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,telugu,0.2773722627737226,548,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,turkish,0.3193430656934307,548,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,ukrainian,0.35454545454545455,550,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,urdu,0.3494318181818182,352,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,uzbek,0.24319419237749546,551,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,olmo211247b,allenai/OLMo-2-1124-7B,vietnamese,0.3,550,results_2026-05-23T01-24-18.673099.json,1779499458682026553,OLMo-2-1124-7B,5
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,albanian,0.6678765880217786,551,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,arabic,0.5090579710144928,552,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,armenian,0.4218181818181818,550,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,azerbaijani,0.4142335766423358,548,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,basque,0.382,500,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,belarusian,0.3018181818181818,550,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,bengali,0.43613138686131386,548,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,bulgarian,0.6545454545454545,550,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,chinese,0.5266055045871559,545,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,croatian,0.6781818181818182,550,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,dutch,0.6424682395644283,551,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,estonian,0.5446428571428571,224,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,finnish,0.4900181488203267,551,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,french,0.6014319809069213,419,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,georgian,0.582,500,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,german,0.45323741007194246,139,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,greek,0.5181159420289855,552,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,hebrew,0.6418181818181818,550,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,hindi,0.5356489945155393,547,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,hungarian,0.4909090909090909,550,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,indonesian,0.5854545454545454,550,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,italian,0.6624087591240876,548,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,japanese,0.6367265469061876,501,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,kazakh,0.47,500,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,korean,0.53,500,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,lithuanian,0.5692883895131086,534,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,malay,0.5069860279441117,501,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,malayalam,0.4342379958246347,479,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,nepali,0.46,500,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,north macedonian,0.7495462794918331,551,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,persian,0.4124087591240876,548,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,polish,0.5,548,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,portuguese,0.5317604355716878,551,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,russian,0.5471014492753623,552,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,serbian,0.6509090909090909,550,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,spanish,0.6436363636363637,550,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,tagalog,0.712,500,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,tamil,0.4618181818181818,550,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,telugu,0.36313868613138683,548,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,turkish,0.5383211678832117,548,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,ukrainian,0.6254545454545455,550,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,urdu,0.32670454545454547,352,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,uzbek,0.41742286751361163,551,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8b,swiss-ai/Apertus-8B-2509,vietnamese,0.5309090909090909,550,results_2026-05-23T00-25-08.553357.json,1779495908561400089,Apertus-8B,6
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,albanian,0.6860254083484574,551,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,arabic,0.5615942028985508,552,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,armenian,0.4581818181818182,550,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,azerbaijani,0.48175182481751827,548,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,basque,0.36,500,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,belarusian,0.32545454545454544,550,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,bengali,0.47992700729927007,548,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,bulgarian,0.6545454545454545,550,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,chinese,0.5541284403669725,545,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,croatian,0.7,550,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,dutch,0.6297640653357531,551,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,estonian,0.6473214285714286,224,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,finnish,0.4627949183303085,551,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,french,0.6014319809069213,419,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,georgian,0.626,500,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,german,0.5179856115107914,139,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,greek,0.5217391304347826,552,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,hebrew,0.6218181818181818,550,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,hindi,0.5575868372943327,547,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,hungarian,0.4690909090909091,550,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,indonesian,0.6236363636363637,550,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,italian,0.6843065693430657,548,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,japanese,0.6666666666666666,501,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
include_base_44,apertus8binstr,swiss-ai/Apertus-8B-Instruct-2509,kazakh,0.47,500,results_2026-05-23T00-25-35.221211.json,1779495935230437520,Apertus-8B-Instruct,7
